nodeId,date,substation,action,energy_shifted_kwh,energy_curtailed_kwh,molp_alpha,gcs_score,predicted_load_w,optimised_load_w,power_deviation_ratio,substation_pred_peak_mw,actual_substation_peak_mw,forecast_error_mw,stress_threshold_mw,rebate_bdt,temp_max_c,price_multiplier_norm,appliance_alpha,explanation,label
DR_KAL_00167,2026-06-03,Kalyanpur,DR_CURTAIL+SHIFT,2.318,0.548,0.6,0.8101,636.6,159.0,0.7503,118.38,126.0,-7.62,117.94,1.64,34.1,1.0,0.7,"On 2026-06-03, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.32 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00168,2026-06-06,Kalyanpur,DR_CURTAIL+SHIFT,5.327,0.687,0.6,0.8101,1335.8,333.6,0.7503,117.97,117.0,0.97,117.94,2.06,34.1,1.0,0.7,"On 2026-06-06, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0061 (middle tier) shifted 5.33 kWh of schedulable load to off-peak hours and curtailed 0.69 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.0 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00169,2024-09-07,Kalyanpur,DR_CURTAIL+SHIFT,2.987,0.706,0.6,0.81,820.7,205.2,0.75,118.86,123.86,-5.0,117.94,2.12,31.9,1.0,0.7,"On 2024-09-07, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0046 (middle tier) shifted 2.99 kWh of schedulable load to off-peak hours and curtailed 0.71 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.9 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00170,2026-05-22,Kalyanpur,DR_CURTAIL+SHIFT,2.331,0.559,0.6,0.81,642.3,160.6,0.75,121.29,129.0,-7.71,117.94,1.68,33.2,1.0,0.7,"On 2026-05-22, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.33 kWh of schedulable load to off-peak hours and curtailed 0.56 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 121.3 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00171,2024-09-08,Kalyanpur,DR_CURTAIL+SHIFT,3.378,0.383,0.6,0.8099,836.0,209.1,0.7498,119.61,123.43,-3.82,117.94,1.15,31.1,1.0,0.7,"On 2024-09-08, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0072 (middle tier) shifted 3.38 kWh of schedulable load to off-peak hours and curtailed 0.38 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.6 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00172,2026-05-21,Kalyanpur,DR_CURTAIL+SHIFT,3.115,0.803,0.6,0.8098,871.1,218.2,0.7495,120.79,132.0,-11.21,117.94,2.41,32.6,1.0,0.7,"On 2026-05-21, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0046 (middle tier) shifted 3.12 kWh of schedulable load to off-peak hours and curtailed 0.80 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 120.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00173,2024-09-01,Kalyanpur,DR_CURTAIL+SHIFT,2.544,0.497,0.6,0.8098,676.4,169.4,0.7495,119.66,125.4,-5.74,117.94,1.49,24.2,1.0,0.7,"On 2024-09-01, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 2.54 kWh of schedulable load to off-peak hours and curtailed 0.50 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.7 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00174,2026-05-18,Kalyanpur,DR_CURTAIL+SHIFT,2.224,0.416,0.6,0.8096,587.7,147.5,0.749,118.61,120.0,-1.39,117.94,1.25,33.3,1.0,0.7,"On 2026-05-18, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 2.22 kWh of schedulable load to off-peak hours and curtailed 0.42 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.6 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00175,2024-09-19,Kalyanpur,DR_CURTAIL+SHIFT,4.77,0.714,0.6,0.8096,1220.4,306.4,0.7489,121.23,132.0,-10.77,117.94,2.14,34.2,1.0,0.7,"On 2024-09-19, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0084 (middle tier) shifted 4.77 kWh of schedulable load to off-peak hours and curtailed 0.71 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 121.2 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00176,2026-06-14,Kalyanpur,DR_CURTAIL+SHIFT,4.501,0.682,0.6,0.8095,1153.8,290.0,0.7487,119.78,126.0,-6.22,117.94,2.05,32.5,1.0,0.7,"On 2026-06-14, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0084 (middle tier) shifted 4.50 kWh of schedulable load to off-peak hours and curtailed 0.68 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.0 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00177,2026-06-17,Kalyanpur,DR_CURTAIL+SHIFT,5.527,0.563,0.6,0.8095,1355.4,340.5,0.7488,120.65,129.0,-8.35,117.94,1.69,33.0,1.0,0.7,"On 2026-06-17, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0055 (middle tier) shifted 5.53 kWh of schedulable load to off-peak hours and curtailed 0.56 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 120.7 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00178,2024-05-18,Kalyanpur,DR_CURTAIL+SHIFT,5.743,0.525,0.6,0.8095,1395.0,350.4,0.7488,129.22,132.0,-2.78,117.94,1.58,38.4,1.0,0.7,"On 2024-05-18, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0055 (middle tier) shifted 5.74 kWh of schedulable load to off-peak hours and curtailed 0.53 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 129.2 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00179,2024-05-24,Kalyanpur,DR_CURTAIL+SHIFT,3.452,0.405,0.6,0.8095,858.5,215.7,0.7487,122.49,132.0,-9.51,117.94,1.22,37.5,1.0,0.7,"On 2024-05-24, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0101 (middle tier) shifted 3.45 kWh of schedulable load to off-peak hours and curtailed 0.41 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 122.5 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00180,2024-09-23,Kalyanpur,DR_CURTAIL+SHIFT,3.388,0.642,0.6,0.8094,897.3,225.6,0.7486,124.39,123.0,1.39,117.94,1.93,35.2,1.0,0.7,"On 2024-09-23, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0098 (middle tier) shifted 3.39 kWh of schedulable load to off-peak hours and curtailed 0.64 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 124.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00181,2026-06-07,Kalyanpur,DR_CURTAIL+SHIFT,4.682,0.907,0.6,0.8094,1244.6,313.1,0.7485,118.9,120.0,-1.11,117.94,2.72,,1.0,0.7,"On 2026-06-07, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0056 (middle tier) shifted 4.68 kWh of schedulable load to off-peak hours and curtailed 0.91 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.9 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00182,2026-06-23,Kalyanpur,DR_CURTAIL+SHIFT,3.021,0.763,0.6,0.8093,842.9,212.2,0.7482,121.4,132.0,-10.6,117.94,2.29,34.1,1.0,0.7,"On 2026-06-23, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0046 (middle tier) shifted 3.02 kWh of schedulable load to off-peak hours and curtailed 0.76 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 121.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00183,2026-06-25,Kalyanpur,DR_CURTAIL+SHIFT,4.578,0.881,0.6,0.8093,1216.0,306.1,0.7482,123.79,126.0,-2.21,117.94,2.64,34.5,1.0,0.7,"On 2026-06-25, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0056 (middle tier) shifted 4.58 kWh of schedulable load to off-peak hours and curtailed 0.88 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 123.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00184,2026-06-21,Kalyanpur,DR_CURTAIL+SHIFT,5.43,0.689,0.6,0.8092,1363.3,343.4,0.7481,123.36,126.0,-2.64,117.94,2.07,36.2,1.0,0.7,"On 2026-06-21, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0061 (middle tier) shifted 5.43 kWh of schedulable load to off-peak hours and curtailed 0.69 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 123.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00185,2026-06-27,Kalyanpur,DR_CURTAIL+SHIFT,2.467,0.539,0.6,0.8092,669.7,168.8,0.748,124.24,132.0,-7.75,117.94,1.62,35.2,1.0,0.7,"On 2026-06-27, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 2.47 kWh of schedulable load to off-peak hours and curtailed 0.54 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 124.2 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00186,2024-04-22,Kalyanpur,DR_CURTAIL+SHIFT,2.378,0.544,0.6,0.8092,650.9,163.9,0.7481,119.11,123.0,-3.89,117.94,1.63,39.1,1.0,0.7,"On 2024-04-22, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.38 kWh of schedulable load to off-peak hours and curtailed 0.54 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.1 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00187,2024-05-03,Kalyanpur,DR_CURTAIL+SHIFT,5.43,0.721,0.6,0.809,1371.8,346.6,0.7474,119.65,132.0,-12.35,117.94,2.16,31.2,1.0,0.7,"On 2024-05-03, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0061 (middle tier) shifted 5.43 kWh of schedulable load to off-peak hours and curtailed 0.72 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.7 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00188,2026-06-14,Kalyanpur,DR_CURTAIL+SHIFT,4.711,0.949,0.6,0.8089,1262.5,319.1,0.7472,119.78,126.0,-6.22,117.94,2.85,32.5,1.0,0.7,"On 2026-06-14, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0056 (middle tier) shifted 4.71 kWh of schedulable load to off-peak hours and curtailed 0.95 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 119.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00189,2024-09-09,Kalyanpur,DR_CURTAIL+SHIFT,3.257,0.531,0.6,0.8088,844.9,213.6,0.7471,118.42,123.0,-4.58,117.94,1.59,32.9,1.0,0.7,"On 2024-09-09, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0093 (middle tier) shifted 3.26 kWh of schedulable load to off-peak hours and curtailed 0.53 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00190,2024-09-19,Kalyanpur,DR_CURTAIL+SHIFT,5.547,0.505,0.6,0.8088,1350.6,341.9,0.7469,121.23,132.0,-10.77,117.94,1.52,34.2,1.0,0.7,"On 2024-09-19, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0055 (middle tier) shifted 5.55 kWh of schedulable load to off-peak hours and curtailed 0.51 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 121.2 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00191,2024-05-26,Kalyanpur,DR_CURTAIL+SHIFT,2.657,0.622,0.6,0.8088,731.6,185.1,0.7469,128.39,132.0,-3.61,117.94,1.87,36.8,1.0,0.7,"On 2024-05-26, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0058 (middle tier) shifted 2.66 kWh of schedulable load to off-peak hours and curtailed 0.62 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 128.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00192,2024-04-29,Kalyanpur,DR_CURTAIL+SHIFT,2.222,0.472,0.6,0.8088,601.2,152.1,0.747,123.98,132.0,-8.02,117.94,1.42,41.1,1.0,0.7,"On 2024-04-29, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0052 (middle tier) shifted 2.22 kWh of schedulable load to off-peak hours and curtailed 0.47 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 124.0 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00193,2026-06-04,Kalyanpur,DR_CURTAIL+SHIFT,5.565,0.551,0.6,0.8088,1364.5,345.2,0.747,122.4,129.0,-6.61,117.94,1.65,33.9,1.0,0.7,"On 2026-06-04, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0055 (middle tier) shifted 5.57 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 122.4 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00194,2026-06-28,Kalyanpur,DR_CURTAIL+SHIFT,3.357,0.699,0.6,0.8088,905.0,229.0,0.747,127.21,132.0,-4.79,117.94,2.1,35.2,1.0,0.7,"On 2026-06-28, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0098 (middle tier) shifted 3.36 kWh of schedulable load to off-peak hours and curtailed 0.70 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 127.2 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00195,2026-06-22,Kalyanpur,DR_CURTAIL+SHIFT,3.291,0.69,0.6,0.8087,888.5,225.1,0.7467,122.77,123.0,-0.23,117.94,2.07,32.9,1.0,0.7,"On 2026-06-22, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0098 (middle tier) shifted 3.29 kWh of schedulable load to off-peak hours and curtailed 0.69 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 122.8 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00196,2024-09-07,Kalyanpur,DR_CURTAIL+SHIFT,3.216,0.608,0.6,0.8087,853.5,216.2,0.7467,118.86,123.86,-5.0,117.94,1.82,31.9,1.0,0.7,"On 2024-09-07, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0098 (middle tier) shifted 3.22 kWh of schedulable load to off-peak hours and curtailed 0.61 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 118.9 MW, which triggered the demand-response window.",DrEvent
DR_KAL_00197,2026-05-24,Kalyanpur,DR_CURTAIL+SHIFT,3.003,0.744,0.6,0.8085,836.7,212.2,0.7463,125.54,129.0,-3.46,117.94,2.23,34.9,1.0,0.7,"On 2026-05-24, a high-impact event (GCS=0.81) at Kalyanpur substation passed the Priority Pool filter. Household KHH0046 (middle tier) shifted 3.00 kWh of schedulable load to off-peak hours and curtailed 0.74 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 125.5 MW, which triggered the demand-response window.",DrEvent
