household_id,substation,tier,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq
DHH0048,Dhanmondi,middle,2024-11,2220.9,2032.0,188.9,8.51,257.1,9.02,13.77,132.5
DHH0049,Dhanmondi,middle,2024-11,1816.6,1587.4,229.2,12.62,214.8,24.1,12.55,184.2
DHH0050,Dhanmondi,middle,2024-11,1380.7,1234.7,146.0,10.57,165.0,12.85,9.01,114.5
DHH0051,Dhanmondi,middle,2024-11,2279.5,2013.3,266.2,11.68,258.3,17.24,17.57,191.9
DHH0052,Dhanmondi,middle,2024-11,1287.7,1149.1,138.6,10.76,162.2,11.73,9.48,113.3
DHH0053,Dhanmondi,middle,2024-11,4670.1,4180.0,490.0,10.49,336.9,19.39,20.75,222.8
DHH0054,Dhanmondi,middle,2024-11,1206.4,1125.1,81.3,6.74,155.4,1.74,7.66,60.5
DHH0055,Dhanmondi,middle,2024-11,1456.7,1297.6,159.1,10.92,173.9,10.56,11.23,120.8
DHH0056,Dhanmondi,middle,2024-11,1618.7,1401.6,217.1,13.41,193.4,21.18,12.56,172.7
DHH0057,Dhanmondi,middle,2024-11,1870.4,1688.9,181.6,9.71,225.0,20.16,9.51,147.2
DHH0058,Dhanmondi,middle,2024-11,1842.2,1594.3,248.0,13.46,217.4,25.02,14.01,198.1
DHH0059,Dhanmondi,middle,2024-11,1941.6,1679.1,262.5,13.52,230.2,28.18,14.14,211.7
DHH0060,Dhanmondi,middle,2024-11,5275.9,4685.7,590.2,11.19,330.2,42.47,12.62,258.2
DHH0061,Dhanmondi,middle,2024-11,1111.5,976.5,135.1,12.15,139.9,11.14,9.36,110.1
DHH0062,Dhanmondi,middle,2024-11,1261.2,1116.6,144.6,11.46,158.1,18.45,7.36,125.3
DHH0063,Dhanmondi,middle,2024-11,1019.5,921.1,98.5,9.66,129.7,13.17,4.76,86.0
DHH0064,Dhanmondi,middle,2024-11,2479.0,2148.2,330.7,13.34,278.4,33.85,16.76,252.7
DHH0065,Dhanmondi,middle,2024-11,1338.3,1172.3,166.0,12.41,168.8,19.25,9.24,141.7
DHH0066,Dhanmondi,middle,2024-11,1648.1,1435.8,212.3,12.88,194.9,23.73,11.05,172.3
DHH0067,Dhanmondi,upper_middle,2024-11,3318.7,3318.7,0.0,0.0,378.8,0.0,0.0,0.0
DHH0068,Dhanmondi,upper_middle,2024-11,4856.9,4856.9,0.0,0.0,354.4,0.0,0.0,0.0
DHH0069,Dhanmondi,upper_middle,2024-11,8494.0,8494.0,0.0,0.0,535.1,0.0,0.0,0.0
DHH0070,Dhanmondi,upper_middle,2024-11,7692.1,7692.1,0.0,0.0,486.4,0.0,0.0,0.0
DHH0071,Dhanmondi,upper_middle,2024-11,7858.7,7858.7,0.0,0.0,488.8,0.0,0.0,0.0
DHH0072,Dhanmondi,upper_middle,2024-11,8804.2,8804.2,0.0,0.0,550.9,0.0,0.0,0.0
DHH0073,Dhanmondi,upper_middle,2024-11,5161.8,5161.8,0.0,0.0,376.0,0.0,0.0,0.0
DHH0074,Dhanmondi,upper_middle,2024-11,6171.8,6171.8,0.0,0.0,437.0,0.0,0.0,0.0
DHH0075,Dhanmondi,upper_middle,2024-11,6049.6,6049.6,0.0,0.0,438.8,0.0,0.0,0.0
DHH0076,Dhanmondi,upper_middle,2024-11,4601.2,4601.2,0.0,0.0,330.8,0.0,0.0,0.0
DHH0077,Dhanmondi,upper_middle,2024-11,7235.8,7235.8,0.0,0.0,454.3,0.0,0.0,0.0
DHH0078,Dhanmondi,upper_middle,2024-11,10618.3,10618.3,0.0,0.0,671.7,0.0,0.0,0.0
DHH0079,Dhanmondi,upper_middle,2024-11,5731.1,5731.1,0.0,0.0,403.7,0.0,0.0,0.0
DHH0080,Dhanmondi,upper_middle,2024-11,6483.4,6483.4,0.0,0.0,402.5,0.0,0.0,0.0
DHH0081,Dhanmondi,upper_middle,2024-11,4898.0,4898.0,0.0,0.0,352.7,0.0,0.0,0.0
DHH0082,Dhanmondi,upper_middle,2024-11,12291.4,12291.4,0.0,0.0,775.1,0.0,0.0,0.0
DHH0083,Dhanmondi,upper_middle,2024-11,5202.5,5202.5,0.0,0.0,369.6,0.0,0.0,0.0
DHH0084,Dhanmondi,upper_middle,2024-11,10228.4,10228.4,0.0,0.0,641.7,0.0,0.0,0.0
DHH0085,Dhanmondi,upper_middle,2024-11,8427.1,8427.1,0.0,0.0,533.6,0.0,0.0,0.0
DHH0086,Dhanmondi,upper_middle,2024-11,7515.6,7515.6,0.0,0.0,463.8,0.0,0.0,0.0
DHH0087,Dhanmondi,upper_middle,2024-11,2794.8,2794.8,0.0,0.0,317.9,0.0,0.0,0.0
DHH0088,Dhanmondi,upper_middle,2024-11,6003.9,6003.9,0.0,0.0,434.5,0.0,0.0,0.0
DHH0089,Dhanmondi,upper_middle,2024-11,5470.8,5470.8,0.0,0.0,396.0,0.0,0.0,0.0
DHH0090,Dhanmondi,upper_middle,2024-11,8541.7,8541.7,0.0,0.0,541.6,0.0,0.0,0.0
DHH0091,Dhanmondi,upper_middle,2024-11,8724.8,8724.8,0.0,0.0,548.2,0.0,0.0,0.0
DHH0092,Dhanmondi,upper_middle,2024-11,9568.4,9568.4,0.0,0.0,607.7,0.0,0.0,0.0
DHH0093,Dhanmondi,upper_middle,2024-11,10524.4,10524.4,0.0,0.0,656.2,0.0,0.0,0.0
DHH0094,Dhanmondi,upper_middle,2024-11,5408.6,5408.6,0.0,0.0,388.9,0.0,0.0,0.0
DHH0095,Dhanmondi,upper_middle,2024-11,5736.2,5736.2,0.0,0.0,413.2,0.0,0.0,0.0
DHH0096,Dhanmondi,upper_middle,2024-11,6064.0,6064.0,0.0,0.0,437.8,0.0,0.0,0.0
DHH0097,Dhanmondi,upper_middle,2024-11,9137.1,9137.1,0.0,0.0,573.4,0.0,0.0,0.0
DHH0098,Dhanmondi,upper_middle,2024-11,4556.1,4556.1,0.0,0.0,324.0,0.0,0.0,0.0
DHH0099,Dhanmondi,upper_middle,2024-11,5314.7,5314.7,0.0,0.0,376.4,0.0,0.0,0.0
DHH0100,Dhanmondi,upper_middle,2024-11,5818.4,5818.4,0.0,0.0,427.0,0.0,0.0,0.0
DHH0101,Dhanmondi,upper_middle,2024-11,7216.8,7216.8,0.0,0.0,452.0,0.0,0.0,0.0
DHH0102,Dhanmondi,upper_middle,2024-11,7600.4,7600.4,0.0,0.0,476.6,0.0,0.0,0.0
DHH0103,Dhanmondi,upper_middle,2024-11,5222.1,5222.1,0.0,0.0,374.0,0.0,0.0,0.0
DHH0104,Dhanmondi,upper_middle,2024-11,5941.2,5941.2,0.0,0.0,428.2,0.0,0.0,0.0
DHH0105,Dhanmondi,upper_middle,2024-11,5205.9,5205.9,0.0,0.0,369.1,0.0,0.0,0.0
DHH0106,Dhanmondi,upper_middle,2024-11,7773.7,7773.7,0.0,0.0,486.0,0.0,0.0,0.0
DHH0107,Dhanmondi,upper_middle,2024-11,6134.3,6134.3,0.0,0.0,447.2,0.0,0.0,0.0
DHH0108,Dhanmondi,upper_middle,2024-11,5763.5,5763.5,0.0,0.0,418.9,0.0,0.0,0.0
DHH0109,Dhanmondi,upper_middle,2024-11,7699.2,7699.2,0.0,0.0,483.4,0.0,0.0,0.0
DHH0110,Dhanmondi,upper_middle,2024-11,10395.7,10395.7,0.0,0.0,652.6,0.0,0.0,0.0
DHH0111,Dhanmondi,upper_middle,2024-11,6070.4,6070.4,0.0,0.0,441.2,0.0,0.0,0.0
DHH0112,Dhanmondi,upper_middle,2024-11,8667.9,8667.9,0.0,0.0,536.4,0.0,0.0,0.0
DHH0113,Dhanmondi,upper_middle,2024-11,4676.3,4676.3,0.0,0.0,333.7,0.0,0.0,0.0
DHH0114,Dhanmondi,upper_middle,2024-11,2318.0,2318.0,0.0,0.0,258.4,0.0,0.0,0.0
DHH0115,Dhanmondi,upper_middle,2024-11,7638.3,7638.3,0.0,0.0,482.7,0.0,0.0,0.0
DHH0116,Dhanmondi,upper_middle,2024-11,5285.5,5285.5,0.0,0.0,376.8,0.0,0.0,0.0
DHH0117,Dhanmondi,upper_middle,2024-11,6163.9,6163.9,0.0,0.0,445.9,0.0,0.0,0.0
DHH0118,Dhanmondi,upper_middle,2024-11,8603.2,8603.2,0.0,0.0,533.8,0.0,0.0,0.0
DHH0119,Dhanmondi,upper_middle,2024-11,8761.5,8761.5,0.0,0.0,549.2,0.0,0.0,0.0
DHH0120,Dhanmondi,upper_middle,2024-11,4908.0,4908.0,0.0,0.0,346.1,0.0,0.0,0.0
DHH0001,Dhanmondi,lower_middle,2024-12,934.7,885.9,48.7,5.22,121.4,9.05,1.33,23.4
DHH0002,Dhanmondi,lower_middle,2024-12,751.0,711.2,39.8,5.3,95.7,0.0,4.09,16.4
DHH0003,Dhanmondi,lower_middle,2024-12,834.8,725.5,109.4,13.1,104.6,13.55,5.73,50.0
DHH0004,Dhanmondi,lower_middle,2024-12,1299.5,1229.9,69.6,5.36,168.1,10.34,2.95,32.5
DHH0005,Dhanmondi,lower_middle,2024-12,1042.3,956.3,86.0,8.25,131.0,10.37,4.62,39.2
DHH0006,Dhanmondi,lower_middle,2024-12,999.8,932.7,67.1,6.71,127.4,14.65,0.93,33.0
DHH0007,Dhanmondi,lower_middle,2024-12,995.3,961.6,33.7,3.39,131.1,0.0,3.47,13.9
DHH0008,Dhanmondi,lower_middle,2024-12,1060.6,901.2,159.4,15.03,130.2,20.87,7.9,73.3
DHH0009,Dhanmondi,lower_middle,2024-12,1141.2,1030.9,110.3,9.67,144.9,23.14,1.92,54.0
DHH0010,Dhanmondi,lower_middle,2024-12,1103.2,1001.2,102.0,9.24,138.6,14.63,4.53,47.4
DHH0011,Dhanmondi,lower_middle,2024-12,934.9,883.4,51.5,5.51,119.5,9.18,1.56,24.6
DHH0012,Dhanmondi,lower_middle,2024-12,821.5,772.2,49.3,6.0,102.3,0.0,5.07,20.3
DHH0013,Dhanmondi,lower_middle,2024-12,581.4,544.7,36.7,6.31,73.1,0.0,3.78,15.1
DHH0014,Dhanmondi,lower_middle,2024-12,775.9,736.0,40.0,5.15,48.8,1.34,1.48,8.6
DHH0015,Dhanmondi,middle,2024-12,1611.6,1456.4,155.2,9.63,191.3,25.51,4.76,135.3
DHH0016,Dhanmondi,middle,2024-12,2858.1,2486.6,371.5,13.0,203.4,14.65,15.75,168.9
DHH0017,Dhanmondi,middle,2024-12,1758.0,1553.7,204.3,11.62,208.6,39.56,3.82,185.0
DHH0018,Dhanmondi,middle,2024-12,1448.2,1244.0,204.2,14.1,172.2,29.27,8.0,173.1
DHH0019,Dhanmondi,middle,2024-12,1162.6,989.3,173.3,14.9,143.9,13.67,12.26,140.5
DHH0020,Dhanmondi,middle,2024-12,760.6,650.7,109.9,14.45,94.6,13.09,5.97,94.2
DHH0021,Dhanmondi,middle,2024-12,1805.3,1594.5,210.7,11.67,213.3,32.05,7.51,180.8
DHH0022,Dhanmondi,middle,2024-12,778.0,695.7,82.3,10.58,98.0,12.98,3.18,74.2
DHH0023,Dhanmondi,middle,2024-12,1545.6,1418.0,127.6,8.26,175.8,14.99,5.68,99.7
DHH0024,Dhanmondi,middle,2024-12,1487.2,1310.0,177.2,11.92,167.4,24.57,6.36,142.8
DHH0025,Dhanmondi,middle,2024-12,1548.3,1361.6,186.7,12.06,184.8,25.38,7.89,156.7
DHH0026,Dhanmondi,middle,2024-12,901.6,823.3,78.3,8.68,115.3,8.91,4.42,66.6
DHH0027,Dhanmondi,middle,2024-12,1901.2,1815.2,86.0,4.52,221.7,10.84,3.53,68.1
DHH0028,Dhanmondi,middle,2024-12,1316.2,1174.5,141.7,10.77,154.2,18.66,6.23,118.3
DHH0029,Dhanmondi,middle,2024-12,2201.9,1997.6,204.4,9.28,251.9,31.25,6.14,168.0
DHH0030,Dhanmondi,middle,2024-12,1402.3,1236.8,165.6,11.81,164.9,19.75,8.11,135.8
DHH0031,Dhanmondi,middle,2024-12,1404.5,1265.9,138.7,9.87,166.5,11.59,8.81,108.0
DHH0032,Dhanmondi,middle,2024-12,1459.1,1273.7,185.4,12.7,172.9,25.83,7.57,156.3
DHH0033,Dhanmondi,middle,2024-12,4035.8,3567.1,468.7,11.61,291.1,42.37,10.14,240.5
DHH0034,Dhanmondi,middle,2024-12,1807.4,1683.7,123.7,6.84,219.6,20.63,3.67,108.2
DHH0035,Dhanmondi,middle,2024-12,1769.5,1555.3,214.2,12.1,197.5,25.15,9.53,167.4
DHH0036,Dhanmondi,middle,2024-12,1384.4,1233.7,150.8,10.89,172.6,18.56,7.95,129.9
DHH0037,Dhanmondi,middle,2024-12,1396.9,1251.4,145.5,10.41,167.7,11.93,9.34,113.1
DHH0038,Dhanmondi,middle,2024-12,1857.2,1704.4,152.9,8.23,213.6,21.71,5.27,123.8
DHH0039,Dhanmondi,middle,2024-12,1780.5,1537.6,242.9,13.64,198.7,33.47,8.8,195.5
DHH0040,Dhanmondi,middle,2024-12,1630.2,1416.2,214.0,13.13,180.6,32.65,6.46,175.8
DHH0041,Dhanmondi,middle,2024-12,1348.6,1178.5,170.1,12.61,159.7,18.66,9.0,137.6
DHH0042,Dhanmondi,middle,2024-12,2577.0,2277.8,299.3,11.61,293.6,33.03,14.18,231.4
DHH0043,Dhanmondi,middle,2024-12,1463.8,1350.5,113.3,7.74,173.7,11.85,6.23,91.0
DHH0044,Dhanmondi,middle,2024-12,2219.0,1923.3,295.7,13.33,245.3,34.23,13.37,230.5
DHH0045,Dhanmondi,middle,2024-12,1507.5,1316.5,191.0,12.67,175.0,36.57,3.74,172.5
DHH0046,Dhanmondi,middle,2024-12,1674.8,1437.3,237.6,14.18,188.0,16.81,15.09,172.9
DHH0047,Dhanmondi,middle,2024-12,1597.2,1412.0,185.2,11.59,180.0,22.86,7.79,146.0
DHH0048,Dhanmondi,middle,2024-12,1684.2,1593.4,90.9,5.4,195.7,7.83,5.2,67.8
DHH0049,Dhanmondi,middle,2024-12,1687.4,1498.5,188.9,11.19,200.5,23.87,8.71,156.5
DHH0050,Dhanmondi,middle,2024-12,1141.6,1042.9,98.7,8.64,136.2,13.56,4.11,83.0
DHH0051,Dhanmondi,middle,2024-12,1836.7,1657.9,178.8,9.74,207.8,18.29,9.07,136.6
DHH0052,Dhanmondi,middle,2024-12,1171.5,1069.7,101.8,8.69,148.4,10.88,6.04,85.8
DHH0053,Dhanmondi,middle,2024-12,3746.2,3439.4,306.8,8.19,270.7,17.42,10.84,145.6
DHH0054,Dhanmondi,middle,2024-12,1097.2,1047.7,49.6,4.52,142.3,1.96,4.3,37.9
DHH0055,Dhanmondi,middle,2024-12,1255.2,1165.3,89.9,7.16,151.7,10.06,4.68,73.0
DHH0056,Dhanmondi,middle,2024-12,1489.8,1318.2,171.6,11.52,179.3,21.08,8.16,141.5
DHH0057,Dhanmondi,middle,2024-12,1754.5,1605.4,149.1,8.5,211.8,21.66,5.73,126.7
DHH0058,Dhanmondi,middle,2024-12,1637.5,1450.9,186.5,11.39,194.0,28.22,6.71,159.8
DHH0059,Dhanmondi,middle,2024-12,1789.8,1570.5,219.3,12.25,212.8,29.14,9.53,183.3
DHH0060,Dhanmondi,middle,2024-12,4691.1,4227.4,463.7,9.88,294.3,43.0,5.99,213.9
DHH0061,Dhanmondi,middle,2024-12,1021.6,902.7,118.8,11.63,128.3,12.79,7.02,100.3
DHH0062,Dhanmondi,middle,2024-12,1175.8,1058.1,117.7,10.01,148.1,17.53,4.96,104.9
DHH0063,Dhanmondi,middle,2024-12,970.3,892.5,77.8,8.02,124.1,12.55,2.89,70.4
DHH0064,Dhanmondi,middle,2024-12,1941.3,1738.4,202.9,10.45,218.8,32.32,5.57,168.3
DHH0065,Dhanmondi,middle,2024-12,1169.7,1055.5,114.3,9.77,148.9,17.4,4.67,102.3
DHH0066,Dhanmondi,middle,2024-12,1549.7,1360.6,189.1,12.2,183.2,25.71,7.98,158.7
DHH0067,Dhanmondi,upper_middle,2024-12,3496.7,3496.7,0.0,0.0,401.1,0.0,0.0,0.0
DHH0068,Dhanmondi,upper_middle,2024-12,3964.4,3964.4,0.0,0.0,287.8,0.0,0.0,0.0
DHH0069,Dhanmondi,upper_middle,2024-12,6649.1,6649.1,0.0,0.0,422.4,0.0,0.0,0.0
DHH0070,Dhanmondi,upper_middle,2024-12,5715.8,5715.8,0.0,0.0,363.7,0.0,0.0,0.0
DHH0071,Dhanmondi,upper_middle,2024-12,6565.0,6565.0,0.0,0.0,410.3,0.0,0.0,0.0
DHH0072,Dhanmondi,upper_middle,2024-12,6796.7,6796.7,0.0,0.0,426.7,0.0,0.0,0.0
DHH0073,Dhanmondi,upper_middle,2024-12,4365.5,4365.5,0.0,0.0,315.5,0.0,0.0,0.0
DHH0074,Dhanmondi,upper_middle,2024-12,5938.6,5938.6,0.0,0.0,423.1,0.0,0.0,0.0
DHH0075,Dhanmondi,upper_middle,2024-12,5022.8,5022.8,0.0,0.0,367.6,0.0,0.0,0.0
DHH0076,Dhanmondi,upper_middle,2024-12,3628.2,3628.2,0.0,0.0,261.9,0.0,0.0,0.0
DHH0077,Dhanmondi,upper_middle,2024-12,5145.0,5145.0,0.0,0.0,322.7,0.0,0.0,0.0
DHH0078,Dhanmondi,upper_middle,2024-12,7556.4,7556.4,0.0,0.0,478.9,0.0,0.0,0.0
DHH0079,Dhanmondi,upper_middle,2024-12,4558.0,4558.0,0.0,0.0,321.5,0.0,0.0,0.0
DHH0080,Dhanmondi,upper_middle,2024-12,3939.7,3939.7,0.0,0.0,244.7,0.0,0.0,0.0
DHH0081,Dhanmondi,upper_middle,2024-12,3619.2,3619.2,0.0,0.0,259.5,0.0,0.0,0.0
DHH0082,Dhanmondi,upper_middle,2024-12,7735.7,7735.7,0.0,0.0,487.7,0.0,0.0,0.0
DHH0083,Dhanmondi,upper_middle,2024-12,4810.5,4810.5,0.0,0.0,345.0,0.0,0.0,0.0
DHH0084,Dhanmondi,upper_middle,2024-12,6410.3,6410.3,0.0,0.0,405.5,0.0,0.0,0.0
DHH0085,Dhanmondi,upper_middle,2024-12,5900.9,5900.9,0.0,0.0,375.7,0.0,0.0,0.0
DHH0086,Dhanmondi,upper_middle,2024-12,5497.6,5497.6,0.0,0.0,338.0,0.0,0.0,0.0
DHH0087,Dhanmondi,upper_middle,2024-12,2216.5,2216.5,0.0,0.0,252.9,0.0,0.0,0.0
DHH0088,Dhanmondi,upper_middle,2024-12,4729.5,4729.5,0.0,0.0,341.8,0.0,0.0,0.0
DHH0089,Dhanmondi,upper_middle,2024-12,3926.3,3926.3,0.0,0.0,286.2,0.0,0.0,0.0
DHH0090,Dhanmondi,upper_middle,2024-12,5754.6,5754.6,0.0,0.0,366.0,0.0,0.0,0.0
DHH0091,Dhanmondi,upper_middle,2024-12,6687.2,6687.2,0.0,0.0,420.5,0.0,0.0,0.0
DHH0092,Dhanmondi,upper_middle,2024-12,6651.8,6651.8,0.0,0.0,426.6,0.0,0.0,0.0
DHH0093,Dhanmondi,upper_middle,2024-12,7488.2,7488.2,0.0,0.0,468.5,0.0,0.0,0.0
DHH0094,Dhanmondi,upper_middle,2024-12,3909.0,3909.0,0.0,0.0,281.5,0.0,0.0,0.0
DHH0095,Dhanmondi,upper_middle,2024-12,6171.3,6171.3,0.0,0.0,451.0,0.0,0.0,0.0
DHH0096,Dhanmondi,upper_middle,2024-12,5554.8,5554.8,0.0,0.0,401.8,0.0,0.0,0.0
DHH0097,Dhanmondi,upper_middle,2024-12,7400.1,7400.1,0.0,0.0,466.3,0.0,0.0,0.0
DHH0098,Dhanmondi,upper_middle,2024-12,3454.4,3454.4,0.0,0.0,244.9,0.0,0.0,0.0
DHH0099,Dhanmondi,upper_middle,2024-12,4356.5,4356.5,0.0,0.0,308.9,0.0,0.0,0.0
DHH0100,Dhanmondi,upper_middle,2024-12,4879.7,4879.7,0.0,0.0,358.9,0.0,0.0,0.0
DHH0101,Dhanmondi,upper_middle,2024-12,5347.7,5347.7,0.0,0.0,337.5,0.0,0.0,0.0
DHH0102,Dhanmondi,upper_middle,2024-12,4436.4,4436.4,0.0,0.0,277.2,0.0,0.0,0.0
DHH0103,Dhanmondi,upper_middle,2024-12,4592.8,4592.8,0.0,0.0,327.5,0.0,0.0,0.0
DHH0104,Dhanmondi,upper_middle,2024-12,5000.8,5000.8,0.0,0.0,366.6,0.0,0.0,0.0
DHH0105,Dhanmondi,upper_middle,2024-12,4043.4,4043.4,0.0,0.0,288.1,0.0,0.0,0.0
DHH0106,Dhanmondi,upper_middle,2024-12,6350.4,6350.4,0.0,0.0,399.2,0.0,0.0,0.0
DHH0107,Dhanmondi,upper_middle,2024-12,5427.4,5427.4,0.0,0.0,400.7,0.0,0.0,0.0
DHH0108,Dhanmondi,upper_middle,2024-12,4790.8,4790.8,0.0,0.0,351.4,0.0,0.0,0.0
DHH0109,Dhanmondi,upper_middle,2024-12,5189.7,5189.7,0.0,0.0,323.9,0.0,0.0,0.0
DHH0110,Dhanmondi,upper_middle,2024-12,7278.3,7278.3,0.0,0.0,458.4,0.0,0.0,0.0
DHH0111,Dhanmondi,upper_middle,2024-12,4666.8,4666.8,0.0,0.0,341.7,0.0,0.0,0.0
DHH0112,Dhanmondi,upper_middle,2024-12,6849.1,6849.1,0.0,0.0,421.4,0.0,0.0,0.0
DHH0113,Dhanmondi,upper_middle,2024-12,4228.4,4228.4,0.0,0.0,304.3,0.0,0.0,0.0
DHH0114,Dhanmondi,upper_middle,2024-12,2052.0,2052.0,0.0,0.0,229.1,0.0,0.0,0.0
DHH0115,Dhanmondi,upper_middle,2024-12,6008.2,6008.2,0.0,0.0,382.7,0.0,0.0,0.0
DHH0116,Dhanmondi,upper_middle,2024-12,4284.2,4284.2,0.0,0.0,308.0,0.0,0.0,0.0
DHH0117,Dhanmondi,upper_middle,2024-12,5840.5,5840.5,0.0,0.0,423.6,0.0,0.0,0.0
DHH0118,Dhanmondi,upper_middle,2024-12,5136.8,5136.8,0.0,0.0,316.4,0.0,0.0,0.0
DHH0119,Dhanmondi,upper_middle,2024-12,6598.3,6598.3,0.0,0.0,418.3,0.0,0.0,0.0
DHH0120,Dhanmondi,upper_middle,2024-12,3878.5,3878.5,0.0,0.0,272.8,0.0,0.0,0.0
DHH0001,Dhanmondi,lower_middle,2025-01,937.8,882.9,54.9,5.85,121.2,10.51,1.36,26.5
DHH0002,Dhanmondi,lower_middle,2025-01,737.6,700.4,37.2,5.04,94.0,0.0,3.83,15.3
DHH0003,Dhanmondi,lower_middle,2025-01,803.7,700.3,103.5,12.87,100.8,12.39,5.6,47.2
DHH0004,Dhanmondi,lower_middle,2025-01,1274.6,1205.5,69.2,5.43,164.6,10.62,2.79,32.4
DHH0005,Dhanmondi,lower_middle,2025-01,1043.6,956.8,86.7,8.31,131.2,10.08,4.82,39.4
DHH0006,Dhanmondi,lower_middle,2025-01,951.9,902.1,49.8,5.23,122.2,10.9,0.68,24.5
DHH0007,Dhanmondi,lower_middle,2025-01,1013.7,974.5,39.3,3.87,133.3,0.0,4.04,16.2
DHH0008,Dhanmondi,lower_middle,2025-01,1058.7,904.1,154.6,14.6,130.4,20.38,7.6,71.2
DHH0009,Dhanmondi,lower_middle,2025-01,1122.4,1008.0,114.4,10.19,141.9,24.59,1.75,56.2
DHH0010,Dhanmondi,lower_middle,2025-01,1101.2,995.9,105.3,9.56,138.1,15.56,4.49,49.1
DHH0011,Dhanmondi,lower_middle,2025-01,902.4,857.1,45.3,5.02,115.4,8.77,1.09,21.9
DHH0012,Dhanmondi,lower_middle,2025-01,792.1,745.1,46.9,5.92,98.3,0.0,4.83,19.3
DHH0013,Dhanmondi,lower_middle,2025-01,556.2,526.0,30.1,5.42,70.1,0.0,3.1,12.4
DHH0014,Dhanmondi,lower_middle,2025-01,754.9,718.2,36.7,4.86,47.4,1.64,1.19,8.0
DHH0015,Dhanmondi,middle,2025-01,1638.9,1475.0,163.9,10.0,194.2,27.37,4.85,143.4
DHH0016,Dhanmondi,middle,2025-01,2899.9,2586.9,313.1,10.8,209.0,14.68,12.32,145.0
DHH0017,Dhanmondi,middle,2025-01,1739.4,1521.5,217.9,12.53,205.1,42.0,4.16,197.1
DHH0018,Dhanmondi,middle,2025-01,1410.9,1201.4,209.6,14.85,166.5,31.06,7.8,178.8
DHH0019,Dhanmondi,middle,2025-01,1161.1,984.5,176.6,15.21,143.3,15.22,11.96,144.6
DHH0020,Dhanmondi,middle,2025-01,776.1,661.9,114.3,14.72,96.3,15.6,5.4,100.2
DHH0021,Dhanmondi,middle,2025-01,1758.8,1562.5,196.3,11.16,208.4,31.18,6.46,169.9
DHH0022,Dhanmondi,middle,2025-01,766.5,693.3,73.2,9.55,97.2,11.6,2.8,66.0
DHH0023,Dhanmondi,middle,2025-01,1574.2,1450.2,123.9,7.87,179.5,14.39,5.58,96.7
DHH0024,Dhanmondi,middle,2025-01,1402.8,1234.6,168.2,11.99,157.6,24.65,5.5,137.1
DHH0025,Dhanmondi,middle,2025-01,1454.2,1282.2,172.0,11.83,173.3,25.93,6.22,147.3
DHH0026,Dhanmondi,middle,2025-01,837.3,762.9,74.5,8.89,106.5,9.22,3.91,64.2
DHH0027,Dhanmondi,middle,2025-01,1881.2,1803.6,77.6,4.12,219.7,11.79,2.36,63.7
DHH0028,Dhanmondi,middle,2025-01,1281.7,1144.8,136.8,10.68,150.0,19.33,5.48,115.7
DHH0029,Dhanmondi,middle,2025-01,2145.6,1925.4,220.2,10.26,243.5,31.24,7.61,178.2
DHH0030,Dhanmondi,middle,2025-01,1386.0,1229.1,156.9,11.32,163.3,19.07,7.54,129.1
DHH0031,Dhanmondi,middle,2025-01,1384.1,1240.3,143.8,10.39,163.4,12.89,8.78,113.0
DHH0032,Dhanmondi,middle,2025-01,1455.9,1285.0,170.9,11.74,173.7,25.79,6.18,146.4
DHH0033,Dhanmondi,middle,2025-01,3867.6,3418.2,449.4,11.62,278.5,41.01,9.56,231.0
DHH0034,Dhanmondi,middle,2025-01,1793.3,1674.1,119.2,6.65,218.2,19.18,3.82,103.5
DHH0035,Dhanmondi,middle,2025-01,1751.5,1552.9,198.5,11.34,196.4,22.87,9.02,154.6
DHH0036,Dhanmondi,middle,2025-01,1351.3,1202.6,148.7,11.0,168.1,19.03,7.55,128.9
DHH0037,Dhanmondi,middle,2025-01,1389.2,1245.3,143.9,10.36,166.7,11.87,9.21,111.9
DHH0038,Dhanmondi,middle,2025-01,1894.1,1732.2,161.9,8.55,217.5,23.13,5.53,131.2
DHH0039,Dhanmondi,middle,2025-01,1747.8,1521.5,226.3,12.95,195.8,33.27,7.35,184.5
DHH0040,Dhanmondi,middle,2025-01,1566.4,1373.6,192.8,12.31,174.1,29.8,5.67,158.9
DHH0041,Dhanmondi,middle,2025-01,1293.0,1130.0,163.0,12.61,152.8,18.66,8.31,132.8
DHH0042,Dhanmondi,middle,2025-01,2534.2,2237.0,297.1,11.72,288.1,34.29,13.47,231.5
DHH0043,Dhanmondi,middle,2025-01,1437.4,1327.0,110.5,7.69,170.3,12.34,5.75,89.6
DHH0044,Dhanmondi,middle,2025-01,2216.6,1920.7,296.0,13.35,245.2,35.83,12.74,232.5
DHH0045,Dhanmondi,middle,2025-01,1496.8,1311.0,185.8,12.42,174.2,36.12,3.42,168.4
DHH0046,Dhanmondi,middle,2025-01,1663.5,1433.9,229.6,13.8,187.0,17.38,14.13,168.4
DHH0047,Dhanmondi,middle,2025-01,1578.8,1395.9,182.9,11.59,177.8,21.79,8.02,143.3
DHH0048,Dhanmondi,middle,2025-01,1678.2,1585.0,93.2,5.55,194.8,8.55,5.12,70.0
DHH0049,Dhanmondi,middle,2025-01,1695.6,1499.6,195.9,11.56,200.8,25.56,8.71,163.2
