household_id,substation,period_start,period_end,days,energy_before_kwh,bill_before_tk,energy_after_kwh,bill_after_tk,bill_saving_tk,bill_saving_pct,energy_saving_kwh,incentive_received_tk,discomfort_cost_tk,net_benefit_tk,gained,qoe,n_dr_events,n_shift_slots,n_curtail_slots,energy_shifted_kwh,energy_curtailed_kwh,peak_before_kw,peak_after_kw,peak_reduction_pct,participated,tariff_class,slab_before,slab_after,eff_rate_before,eff_rate_after,surcharge_tk,J1_before_tk,J1_after_tk,marginal_rate_tk_per_kwh,income_band,monthly_income_bdt,household_size,w_h,equation,id
DHNC0140,Dhanmondi,2026-06-14,2026-07-13,30,107.3601507889916,870.5424857917501,103.10535841632452,832.5684638656963,37.97402192605375,4.3621101262526825,4.254792372667083,12.764377118001184,76.19302826668263,-25.45462922262769,False,0.9603689791659332,10,0,250,0.0,4.254792372667062,0.8937500299150039,0.8937500299150039,0.0,True,LT-A,76-200,76-200,8.108618322479229,8.074929146785033,0.0,854.2762510545306,806.8034299959422,8.5,middle,38061.95064222568,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0140-2026-06-14
DHNC0141,Dhanmondi,2026-06-14,2026-07-13,30,422.1322970700992,4154.666437973298,358.8124525095843,3389.8149527993114,764.8514851739869,18.40945588756077,63.31984456051487,62.551406937717466,1125.326067495077,-297.9231753833726,False,0.85,30,0,491,0.0,63.31984456051487,2.267295224779873,1.8168957477930248,19.865056480704947,True,LT-A,401-600,301-400,9.842095634021993,9.447316917488434,0.0,6020.398551877679,5011.706663102498,15.01,upper-middle,177372.385912224,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0141-2026-06-14
DHNC0142,Dhanmondi,2026-06-14,2026-07-13,30,112.19240905135035,867.1537107833021,112.19240905135035,867.1537107833021,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.5686134457231955,0.5686134457231955,0.0,False,LT-A,76-200,76-200,7.729165619274711,7.729165619274711,0.0,902.4134606709576,902.4134606709576,8.5,lower-middle,13536.817217162366,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0142-2026-06-14
DHNC0143,Dhanmondi,2026-06-14,2026-07-13,30,138.4807103969609,1143.393970292876,132.20813618510329,1087.4112454520468,55.98272484082918,4.896188566263771,6.272574211857602,18.356307879625536,111.88082702462552,-37.54179430417082,False,0.9547043469528932,13,0,316,0.0,6.272574211857616,0.6920833654104087,0.6920833654104087,0.0,True,LT-A,76-200,76-200,8.25670208518781,8.2249948969069,0.0,1088.7539423269982,1020.732139324292,8.5,middle,26377.52319805108,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0143-2026-06-14
DHNC0144,Dhanmondi,2026-06-14,2026-07-13,30,229.1168175173366,2035.729961378151,200.77221274316403,1764.8972627609323,270.83269861721874,13.303959943384143,28.34460477417258,34.134721008880604,566.7621742158124,-261.794754589713,False,0.8762875415200464,28,0,696,0.0,28.344604774172613,1.6506936583080898,1.6506936583080898,0.0,True,LT-A,201-300,201-300,8.885118008520319,8.790545457695686,0.0,1962.4195986749744,1679.4934173429224,9.1,upper-middle,166337.5309832687,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0144-2026-06-14
DHNC0145,Dhanmondi,2026-06-14,2026-07-13,30,142.7903953391316,1162.0437784017497,142.7903953391316,1162.0437784017497,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.9926962791241454,0.9926962791241454,0.0,False,LT-A,76-200,76-200,8.138108838776304,8.138108838776304,0.0,1126.241840513108,1126.241840513108,8.5,middle,40651.31900756202,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0145-2026-06-14
DHNC0146,Dhanmondi,2026-06-14,2026-07-13,30,140.011083685044,1181.5809718890175,140.011083685044,1181.5809718890175,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,1.2207766548256245,1.2207766548256245,0.0,False,LT-A,76-200,76-200,8.43919596070689,8.43919596070689,0.0,1095.075732557303,1095.075732557303,8.5,lower-middle,14946.549838235462,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0146-2026-06-14
DHNC0147,Dhanmondi,2026-06-14,2026-07-13,30,200.59952118619543,1755.7854749340977,180.28283046404604,1574.081311891611,181.70416304248647,10.348881776078404,20.31669072214939,21.330427269266597,321.2827522921599,-118.24816198040683,False,0.8987201434878227,30,0,960,0.0,20.316690722149342,1.1192668364678084,1.115271792587724,0.3569339991071314,True,LT-A,201-300,76-200,8.752690258439783,8.731177050193537,0.0,1725.6000604089877,1530.896882718759,9.1,middle,45456.46366414768,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0147-2026-06-14
DHNC0148,Dhanmondi,2026-06-14,2026-07-13,30,439.47215344997136,4421.975694448273,373.55133043247565,3532.7168086984366,889.2588857498367,20.109990357167465,65.9208230174957,64.69497224950393,1164.8370863650007,-210.88322836566,False,0.8500000000000001,30,0,623,0.0,65.92082301749569,2.1619777557561184,2.1565395726983567,0.2515374195355562,True,LT-A,401-600,301-400,10.062015669786144,9.45711210453585,0.0,6341.457223549645,5269.00299468235,15.01,upper-middle,70174.81340823162,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0148-2026-06-14
DHNC0149,Dhanmondi,2026-06-14,2026-07-13,30,178.41154602350304,1542.3331782597645,178.41154602350304,1542.3331782597645,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,1.0778525376386685,1.0778525376386685,0.0,False,LT-A,76-200,76-200,8.64480585834162,8.64480585834162,0.0,1411.0102411905038,1411.0102411905038,8.5,middle,33061.08590087226,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0149-2026-06-14
DHNC0150,Dhanmondi,2026-06-14,2026-07-13,30,81.94383717146094,608.426296755289,81.94383717146094,608.426296755289,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.5614341776240442,0.5614341776240442,0.0,False,LT-A,76-200,76-200,7.424918306939977,7.424918306939977,0.0,644.443494406238,644.443494406238,8.5,lower-middle,11995.91351094237,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0150-2026-06-14
DHNC0151,Dhanmondi,2026-06-14,2026-07-13,30,281.2447883775792,2571.3638729477693,239.05807012094223,2168.269780005603,403.0940929421663,15.676275815451428,42.186718256636965,41.66293991673977,769.8846935871218,-325.1276607282157,False,0.85,30,0,628,0.0,42.18671825663688,1.110642408969301,1.0261103372089189,7.611097062179502,True,LT-A,201-300,201-300,9.142796521781728,9.070054731507916,0.0,2398.849666843148,1984.409324526809,9.1,upper-middle,134930.99992835874,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0151-2026-06-14
DHNC0152,Dhanmondi,2026-06-14,2026-07-13,30,174.17992140957003,1492.2487985804123,148.05293319813453,1259.0654287933507,233.1833697870618,15.62630641813154,26.126988211435503,25.92814454980473,295.4348782818704,-36.32336394500385,False,0.85,30,0,591,0.0,26.126988211435503,0.957134087046319,0.9336150746957106,2.4572327606873974,True,LT-A,76-200,76-200,8.567283682896548,8.50415727399594,0.0,1362.7605955249664,1129.7607481991697,8.5,upper-middle,102884.44869615544,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0152-2026-06-14
DHNC0153,Dhanmondi,2026-06-14,2026-07-13,30,443.3949403481962,4492.373817357746,376.8856992959668,3574.97030858856,917.403508769186,20.421352854130244,66.50924105222941,65.63031551899556,1673.2770101003237,-690.2431858121422,False,0.85,30,0,758,0.0,66.50924105222946,2.236704384478709,2.236704384478709,0.0,True,LT-A,401-600,301-400,10.1317660815658,9.48555574081666,0.0,6081.930391131669,5106.566436450067,15.01,upper-middle,146279.31584277144,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0153-2026-06-14
DHNC0154,Dhanmondi,2026-06-14,2026-07-13,30,177.35427957854765,1530.5333152385376,177.35427957854765,1530.5333152385376,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.9936115851567784,0.9936115851567784,0.0,False,LT-A,76-200,76-200,8.629807630667782,8.629807630667782,0.0,1410.262587800688,1410.262587800688,8.5,lower-middle,14703.631799733344,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0154-2026-06-14
DHNC0155,Dhanmondi,2026-06-14,2026-07-13,30,44.18610806034139,318.724239625067,44.18610806034139,318.724239625067,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,1.0458748854686988,1.0458748854686988,0.0,False,LT-A,lifeline 0-50,lifeline 0-50,7.213222743895233,7.213222743895233,0.0,216.98721623981064,216.98721623981064,5.32,lower-middle,11504.045352551406,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0155-2026-06-14
DHNC0156,Dhanmondi,2026-06-14,2026-07-13,30,508.30357623435503,5507.666513241553,432.0580397992018,4305.99873625532,1201.6677769862326,21.81809254603884,76.24553643515321,74.87591081842291,1227.1124115352418,49.43127626941373,True,0.8500000000000001,30,0,660,0.0,76.24553643515323,2.3316258867237294,2.3251749760301004,0.2766700580209065,True,LT-A,401-600,401-600,10.83538808450607,9.9662506876542,0.0,7092.515458859694,5931.047247842395,15.01,upper-middle,65405.65142401943,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0156-2026-06-14
DHNC0157,Dhanmondi,2026-06-14,2026-07-13,30,120.0012631463293,947.833043580989,120.0012631463293,947.833043580989,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.8084572250280115,0.8084572250280115,0.0,False,LT-A,76-200,76-200,7.89852555489523,7.89852555489523,0.0,950.7397453686896,950.7397453686896,8.5,lower-middle,22195.22507337266,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0157-2026-06-14
DHNC0158,Dhanmondi,2026-06-14,2026-07-13,30,153.71431659164503,1294.1670955804318,146.04557536054438,1225.7235800928584,68.44351548757345,5.28861502670771,7.668741231100654,22.63243615680793,179.52680662426977,-88.45085497988839,False,0.9501104295218424,16,0,326,0.0,7.668741231100675,0.9678199895668204,0.9678199895668204,0.0,True,LT-A,76-200,76-200,8.419300975188246,8.392747106969182,0.0,1197.8502205394702,1115.721431341483,8.5,middle,53185.00906383347,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0158-2026-06-14
DHNC0159,Dhanmondi,2026-06-14,2026-07-13,30,177.95006422962567,1493.0604632494092,177.95006422962567,1493.0604632494092,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,1.2279399266477629,1.2279399266477629,0.0,False,LT-A,76-200,76-200,8.39033393841754,8.39033393841754,0.0,1433.9097437147443,1433.9097437147443,8.5,lower-middle,10823.33187188945,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0159-2026-06-14
DHNC0160,Dhanmondi,2026-06-14,2026-07-13,30,403.1787383558614,3821.290685857554,342.7019276024821,3192.424350712672,628.8663351448822,16.456909113779062,60.47681075337931,59.50223478207841,1275.3345023275638,-586.9659324006032,False,0.85,30,0,488,0.0,60.47681075337922,2.213966793847799,2.213966793847799,0.0,True,LT-A,401-600,301-400,9.477907246400312,9.315454899966982,0.0,5728.397966795305,4763.535663355178,15.01,upper-middle,198741.1113482823,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0160-2026-06-14
DHNC0161,Dhanmondi,2026-06-14,2026-07-13,30,324.7241956363267,3004.4720601225363,289.80616825385715,2657.3308976656053,347.14116245693094,11.55414846636227,34.918027382469575,47.88368179523116,955.7062148504248,-560.6813705982628,False,0.8924686615543244,28,0,425,0.0,34.918027382469624,1.5696338600879236,1.5696338600879236,0.0,True,LT-A,301-400,201-300,9.252381253066156,9.169338643399415,0.0,2918.0418851335344,2542.2901184881243,9.62,upper-middle,192191.76373970616,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0161-2026-06-14
DHNC0162,Dhanmondi,2026-06-14,2026-07-13,30,221.7729382839368,1979.693245303016,188.50699754134632,1669.0777730565158,310.6154722465003,15.690080924580656,33.26594074259049,32.84217914620251,755.5026837943092,-412.0450324016064,False,0.85,30,0,662,0.0,33.26594074259052,1.4288684791350992,1.3742492720003932,3.822549656058428,True,LT-A,201-300,76-200,8.926667341027906,8.854195307473546,0.0,1873.214770201191,1553.6705383479111,9.1,upper-middle,158653.3652221263,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0162-2026-06-14
DHNC0163,Dhanmondi,2026-06-14,2026-07-13,30,342.26061280267214,3120.974319919791,302.5195891402606,2719.5502399057723,401.4240800140187,12.862139795637129,39.74102366241152,39.29108581760445,661.6482227610688,-220.93305692944568,False,0.8838866577810873,30,0,810,0.0,39.74102366241144,1.8332606325390768,1.783562509197776,2.7109142289532806,True,LT-A,301-400,301-400,9.118707216594526,8.989666578731455,0.0,3024.866060649584,2631.224022543599,9.62,upper-middle,72376.90869273458,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0163-2026-06-14
DHNC0164,Dhanmondi,2026-06-14,2026-07-13,30,397.37188544901807,3767.3526849205314,338.20685341843364,3169.7266963795983,597.6259885409331,15.863287526358564,59.16503203058443,58.57327995406998,1496.7155090971053,-840.5162406021021,False,0.85,30,3,462,1.101876966921013,59.16503203058431,2.2801113494667304,2.2801113494667304,0.0,True,LT-A,301-400,301-400,9.480672445317913,9.37215394762558,0.0,3490.2107942882653,2914.981692170875,9.62,upper-middle,79612.49649921173,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0164-2026-06-14
DHNC0165,Dhanmondi,2026-06-14,2026-07-13,30,422.9346291876162,4125.218143311426,359.49443480947394,3354.6102060104963,770.6079373009293,18.68041665991368,63.44019437814228,62.73457605781312,1085.8175582007125,-252.4750448419701,False,0.85,30,0,599,0.0,63.44019437814246,2.658425869313885,2.658425869313885,0.0,True,LT-A,401-600,301-400,9.753796115572875,9.331466307088686,0.0,5891.994319994106,4937.777558983249,15.01,upper-middle,188580.6407727232,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0165-2026-06-14
DHNC0166,Dhanmondi,2026-06-14,2026-07-13,30,171.5349288381589,1445.286879880568,162.67752379223248,1366.2345398456748,79.05234003489318,5.4696642677214165,8.857405045926413,25.49472466261509,188.76633370615136,-84.21926900864312,False,0.9394319771722842,30,25,365,3.830316099234552,8.857405045926395,0.7270105769621231,0.7359107425213073,-1.2242140405129007,True,LT-A,76-200,76-200,8.425612728963081,8.398422277379844,0.0,1373.8785564128816,1266.9385845876222,8.5,middle,39436.60144502989,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0166-2026-06-14
DHNC0167,Dhanmondi,2026-06-14,2026-07-13,30,201.47691392167465,1764.5482225216012,201.1697445487062,1761.6132191628878,2.935003358713402,0.1663317171643617,0.3071693729684455,0.921508118905358,5.95250702286425,-2.095995545245489,False,0.9984754115645832,3,0,12,0.0,0.3071693729684527,1.3173838808470515,1.3173838808470515,0.0,True,LT-A,201-300,201-300,8.758066560457541,8.75684970975531,0.0,1689.701116979218,1685.4253193074971,9.1,middle,42308.25534785564,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0167-2026-06-14
DHNC0168,Dhanmondi,2026-06-14,2026-07-13,30,162.91900621472146,1379.176630466389,154.7823526885652,1306.5569977454445,72.61963272094476,5.265433818755134,8.136653526156266,24.057179965919914,171.41422159009343,-74.73740890322875,False,0.9400108329006822,30,21,272,4.091804903283637,8.13665352615627,0.8994482796096596,0.9085109704253488,-1.0075833175891022,True,LT-A,76-200,76-200,8.465412737963078,8.441252992027742,0.0,1288.311391435336,1189.76901908866,8.5,middle,58695.128286604944,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0168-2026-06-14
DHNC0169,Dhanmondi,2026-06-14,2026-07-13,30,202.4173682486391,1777.3224536157466,202.4173682486391,1777.3224536157466,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,1.288512661751134,1.288512661751134,0.0,False,LT-A,201-300,201-300,8.780483952506362,8.780483952506362,0.0,1705.0743724517636,1705.0743724517636,9.1,middle,33366.425220895995,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0169-2026-06-14
DHNC0170,Dhanmondi,2026-06-14,2026-07-13,30,382.6468864828408,3548.5141103631754,325.2498535104146,2968.7466803086977,579.7674300544777,16.338315475801814,57.397032972426246,56.59309282347188,1330.4874078843704,-694.1268850064208,False,0.85,30,0,647,0.0,57.39703297242613,1.47601690682759,1.4561493574112825,1.3460245153295065,True,LT-A,301-400,301-400,9.273599853326658,9.127588062737244,0.0,3474.576717669144,2879.5287736237783,9.62,upper-middle,107618.6991850144,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0170-2026-06-14
DHNC0171,Dhanmondi,2026-06-14,2026-07-13,30,476.8417817274524,5009.193360915514,405.3155144683346,3881.9036257781872,1127.2897351373267,22.504416458207867,71.52626725911784,70.27002635591847,1495.7690339215812,-298.20927242833613,False,0.8500000000000001,30,0,497,0.0,71.52626725911783,2.731549772748411,2.6164506635940525,4.2136925456258005,True,LT-A,401-600,401-600,10.50493801690098,9.577485902236448,0.0,6655.778143954328,5559.701531669175,15.01,upper-middle,90364.19076691224,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0171-2026-06-14
DHNC0172,Dhanmondi,2026-06-14,2026-07-13,30,143.9471209230839,1154.255684238524,136.47297971823463,1087.548973985244,66.70671025328011,5.779197032699675,7.474141204849275,21.39667871395345,127.43627952871697,-39.3328905614834,False,0.94807717475056,13,0,227,0.0,7.47414120484928,0.966305853818862,0.966305853818862,0.0,True,LT-A,76-200,76-200,8.018609033905472,7.968969214496698,0.0,1139.1407319394384,1056.8404496697508,8.5,middle,32341.33782719774,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0172-2026-06-14
DHNC0173,Dhanmondi,2026-06-14,2026-07-13,30,464.3625162563361,4812.663837457984,394.7081388178856,3744.8253101994624,1067.838527258522,22.1880971396196,69.65437743845047,68.18233721005657,1405.4255984975416,-269.40473402896305,False,0.85,30,0,413,0.0,69.65437743845042,2.5280130308854094,2.5280130308854094,0.0,True,LT-A,401-600,301-400,10.364023083209652,9.487580675217057,0.0,6459.6880319326965,5389.969232135512,15.01,upper-middle,79849.86008780934,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0173-2026-06-14
DHNC0174,Dhanmondi,2026-06-14,2026-07-13,30,167.1164802455953,1405.415636191938,166.58966754962157,1400.7138328803724,4.7018033115657545,0.3345489540948602,0.5268126959737458,1.5804380879211417,11.052598339762604,-4.770356940275709,False,0.9968476316925804,6,0,18,0.0,0.5268126959737138,0.8396254833444032,0.8396254833444032,0.0,True,LT-A,76-200,76-200,8.40979677244597,8.408167526135113,0.0,1313.1332277852275,1306.179300198375,8.5,middle,25458.825622831577,5,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0174-2026-06-14
DHNC0175,Dhanmondi,2026-06-14,2026-07-13,30,102.20032315894598,827.5692041935929,87.17245472849052,693.4454784517778,134.12372574181506,16.206949831163552,15.027868430455456,14.89861447500792,188.34896383574883,-39.32662361892585,False,0.8529567425429415,30,0,720,0.0,15.027868430455468,0.7331112142010653,0.6848905399258589,6.577538760985483,True,LT-A,76-200,76-200,8.09752042473021,7.954869237210311,0.0,802.5652295226934,670.0936152343337,8.5,middle,37549.10072347516,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0175-2026-06-14
DHNC0176,Dhanmondi,2026-06-14,2026-07-13,30,110.1447112225772,848.8735976615014,110.1447112225772,848.8735976615014,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.5706363437763167,0.5706363437763167,0.0,False,LT-A,76-200,76-200,7.706893851182038,7.706893851182038,0.0,869.4920044044056,869.4920044044056,8.5,lower-middle,23799.61844457942,3,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0176-2026-06-14
DHNC0177,Dhanmondi,2026-06-14,2026-07-13,30,220.98935772748337,1962.7334530861035,220.1419118884533,1954.6361080941715,8.097344991932232,0.4125544902289393,0.8474458390300583,2.542337517090127,34.13239160649716,-23.4927090974748,False,0.9832285998779348,30,30,27,7.14713775533946,0.8474458390300426,1.6348692168669978,1.6459500505962064,-0.6777810490825336,True,LT-A,201-300,201-300,8.881574539469364,8.878982158947508,0.0,1860.8907647788783,1829.5826326275028,9.1,middle,42305.936125372966,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0177-2026-06-14
DHNC0178,Dhanmondi,2026-06-14,2026-07-13,30,84.63825070270033,685.1513875216006,84.63825070270033,685.1513875216006,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.7584642714280878,0.7584642714280878,0.0,False,LT-A,76-200,76-200,8.09505609855121,8.09505609855121,0.0,662.2408447974016,662.2408447974016,8.5,middle,27659.255130955757,4,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0178-2026-06-14
DHNC0179,Dhanmondi,2026-06-14,2026-07-13,30,409.4545718927206,3950.687290315223,348.03638610881245,3276.7940460851146,673.8932442301084,17.057620477381263,61.41818578390814,60.46697703794905,1070.2839821912244,-335.9237609231669,False,0.8500000000000001,30,0,552,0.0,61.41818578390807,2.539583758691164,2.539583758691164,0.0,True,LT-A,401-600,301-400,9.648658389752516,9.415090424081797,0.0,5621.571660207433,4709.422740258136,15.01,upper-middle,129905.12605925776,6,624.1576541510876,"(20),(21) + BERC slab bill",MB-DHNC0179-2026-06-14
