appliance_id,household_id,name,cls,quantity,p_rat_kw,duty_cycle,schedule,thermal_response,id
DHNC0115-A00,DHNC0115,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0115-A00
DHNC0115-A01,DHNC0115,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0115-A01
DHNC0115-A02,DHNC0115,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0115-A02
DHNC0115-A03,DHNC0115,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0115-A03
DHNC0115-A04,DHNC0115,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0115-A04
DHNC0115-A05,DHNC0115,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0115-A05
DHNC0115-A06,DHNC0115,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0115-A06
DHNC0115-A07,DHNC0115,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0115-A07
DHNC0115-A08,DHNC0115,lighting,curtailable,14,0.018,0.9,res_evening_dominant,none,DHNC0115-A08
DHNC0115-A09,DHNC0115,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0115-A09
DHNC0116-A00,DHNC0116,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0116-A00
DHNC0116-A01,DHNC0116,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0116-A01
DHNC0116-A02,DHNC0116,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0116-A02
DHNC0116-A03,DHNC0116,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0116-A03
DHNC0116-A04,DHNC0116,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0116-A04
DHNC0116-A05,DHNC0116,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,DHNC0116-A05
DHNC0116-A06,DHNC0116,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0116-A06
DHNC0116-A07,DHNC0116,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,DHNC0116-A07
DHNC0116-A08,DHNC0116,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0116-A08
DHNC0117-A00,DHNC0117,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0117-A00
DHNC0117-A01,DHNC0117,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0117-A01
DHNC0117-A02,DHNC0117,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0117-A02
DHNC0117-A03,DHNC0117,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0117-A03
DHNC0117-A04,DHNC0117,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0117-A04
DHNC0117-A05,DHNC0117,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0117-A05
DHNC0117-A06,DHNC0117,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0117-A06
DHNC0117-A07,DHNC0117,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0117-A07
DHNC0118-A00,DHNC0118,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0118-A00
DHNC0118-A01,DHNC0118,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0118-A01
DHNC0118-A02,DHNC0118,medical_device_home,critical,1,0.12,0.3,flat_always_on,none,DHNC0118-A02
DHNC0118-A03,DHNC0118,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0118-A03
DHNC0118-A04,DHNC0118,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0118-A04
DHNC0118-A05,DHNC0118,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0118-A05
DHNC0118-A06,DHNC0118,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0118-A06
DHNC0118-A07,DHNC0118,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0118-A07
DHNC0118-A08,DHNC0118,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,DHNC0118-A08
DHNC0118-A09,DHNC0118,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0118-A09
DHNC0119-A00,DHNC0119,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0119-A00
DHNC0119-A01,DHNC0119,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0119-A01
DHNC0119-A02,DHNC0119,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0119-A02
DHNC0119-A03,DHNC0119,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0119-A03
DHNC0119-A04,DHNC0119,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0119-A04
DHNC0119-A05,DHNC0119,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0119-A05
DHNC0119-A06,DHNC0119,split_ac_1_5ton,curtailable,3,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0119-A06
DHNC0119-A07,DHNC0119,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0119-A07
DHNC0119-A08,DHNC0119,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,DHNC0119-A08
DHNC0119-A09,DHNC0119,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0119-A09
DHNC0120-A00,DHNC0120,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0120-A00
DHNC0120-A01,DHNC0120,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0120-A01
DHNC0120-A02,DHNC0120,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0120-A02
DHNC0120-A03,DHNC0120,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0120-A03
DHNC0120-A04,DHNC0120,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0120-A04
DHNC0120-A05,DHNC0120,lighting,curtailable,7,0.018,0.9,res_evening_dominant,none,DHNC0120-A05
DHNC0120-A06,DHNC0120,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0120-A06
DHNC0121-A00,DHNC0121,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0121-A00
DHNC0121-A01,DHNC0121,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0121-A01
DHNC0121-A02,DHNC0121,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0121-A02
DHNC0121-A03,DHNC0121,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0121-A03
DHNC0121-A04,DHNC0121,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0121-A04
DHNC0121-A05,DHNC0121,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0121-A05
DHNC0121-A06,DHNC0121,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,DHNC0121-A06
DHNC0121-A07,DHNC0121,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0121-A07
DHNC0122-A00,DHNC0122,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0122-A00
DHNC0122-A01,DHNC0122,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0122-A01
DHNC0122-A02,DHNC0122,ceiling_fan,curtailable,1,0.075,0.8,res_fan,cooling_fan,DHNC0122-A02
DHNC0122-A03,DHNC0122,lighting,curtailable,3,0.018,0.9,res_evening_dominant,none,DHNC0122-A03
DHNC0122-A04,DHNC0122,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0122-A04
DHNC0123-A00,DHNC0123,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0123-A00
DHNC0123-A01,DHNC0123,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0123-A01
DHNC0123-A02,DHNC0123,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0123-A02
DHNC0123-A03,DHNC0123,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0123-A03
DHNC0123-A04,DHNC0123,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0123-A04
DHNC0123-A05,DHNC0123,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0123-A05
DHNC0123-A06,DHNC0123,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0123-A06
DHNC0123-A07,DHNC0123,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0123-A07
DHNC0123-A08,DHNC0123,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,DHNC0123-A08
DHNC0123-A09,DHNC0123,television,curtailable,2,0.095,0.85,res_evening_dominant,none,DHNC0123-A09
DHNC0124-A00,DHNC0124,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0124-A00
DHNC0124-A01,DHNC0124,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0124-A01
DHNC0124-A02,DHNC0124,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0124-A02
DHNC0124-A03,DHNC0124,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0124-A03
DHNC0124-A04,DHNC0124,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0124-A04
DHNC0124-A05,DHNC0124,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0124-A05
DHNC0124-A06,DHNC0124,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,DHNC0124-A06
DHNC0124-A07,DHNC0124,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0124-A07
DHNC0125-A00,DHNC0125,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0125-A00
DHNC0125-A01,DHNC0125,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0125-A01
DHNC0125-A02,DHNC0125,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0125-A02
DHNC0125-A03,DHNC0125,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0125-A03
DHNC0125-A04,DHNC0125,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0125-A04
DHNC0125-A05,DHNC0125,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0125-A05
DHNC0125-A06,DHNC0125,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,DHNC0125-A06
DHNC0125-A07,DHNC0125,lighting,curtailable,14,0.018,0.9,res_evening_dominant,none,DHNC0125-A07
DHNC0125-A08,DHNC0125,television,curtailable,2,0.095,0.85,res_evening_dominant,none,DHNC0125-A08
DHNC0126-A00,DHNC0126,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0126-A00
DHNC0126-A01,DHNC0126,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0126-A01
DHNC0126-A02,DHNC0126,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0126-A02
DHNC0126-A03,DHNC0126,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0126-A03
DHNC0126-A04,DHNC0126,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0126-A04
DHNC0126-A05,DHNC0126,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,DHNC0126-A05
DHNC0126-A06,DHNC0126,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0126-A06
DHNC0127-A00,DHNC0127,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0127-A00
DHNC0127-A01,DHNC0127,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0127-A01
DHNC0127-A02,DHNC0127,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0127-A02
DHNC0127-A03,DHNC0127,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,DHNC0127-A03
DHNC0127-A04,DHNC0127,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0127-A04
DHNC0128-A00,DHNC0128,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0128-A00
DHNC0128-A01,DHNC0128,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0128-A01
DHNC0128-A02,DHNC0128,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0128-A02
DHNC0128-A03,DHNC0128,lighting,curtailable,4,0.018,0.9,res_evening_dominant,none,DHNC0128-A03
DHNC0129-A00,DHNC0129,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0129-A00
DHNC0129-A01,DHNC0129,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0129-A01
DHNC0129-A02,DHNC0129,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0129-A02
DHNC0129-A03,DHNC0129,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0129-A03
DHNC0129-A04,DHNC0129,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0129-A04
DHNC0129-A05,DHNC0129,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0129-A05
DHNC0129-A06,DHNC0129,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0129-A06
DHNC0130-A00,DHNC0130,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0130-A00
DHNC0130-A01,DHNC0130,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0130-A01
DHNC0130-A02,DHNC0130,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0130-A02
DHNC0130-A03,DHNC0130,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0130-A03
DHNC0130-A04,DHNC0130,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0130-A04
DHNC0130-A05,DHNC0130,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0130-A05
DHNC0130-A06,DHNC0130,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0130-A06
DHNC0130-A07,DHNC0130,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0130-A07
DHNC0130-A08,DHNC0130,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0130-A08
DHNC0131-A00,DHNC0131,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0131-A00
DHNC0131-A01,DHNC0131,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0131-A01
DHNC0131-A02,DHNC0131,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0131-A02
DHNC0131-A03,DHNC0131,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0131-A03
DHNC0131-A04,DHNC0131,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,DHNC0131-A04
DHNC0131-A05,DHNC0131,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0131-A05
DHNC0132-A00,DHNC0132,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0132-A00
DHNC0132-A01,DHNC0132,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0132-A01
DHNC0132-A02,DHNC0132,medical_device_home,critical,1,0.12,0.3,flat_always_on,none,DHNC0132-A02
DHNC0132-A03,DHNC0132,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0132-A03
DHNC0132-A04,DHNC0132,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0132-A04
DHNC0132-A05,DHNC0132,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0132-A05
DHNC0132-A06,DHNC0132,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,DHNC0132-A06
DHNC0132-A07,DHNC0132,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0132-A07
DHNC0132-A08,DHNC0132,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,DHNC0132-A08
DHNC0132-A09,DHNC0132,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0132-A09
DHNC0133-A00,DHNC0133,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0133-A00
DHNC0133-A01,DHNC0133,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0133-A01
DHNC0133-A02,DHNC0133,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0133-A02
DHNC0133-A03,DHNC0133,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0133-A03
DHNC0133-A04,DHNC0133,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,DHNC0133-A04
DHNC0133-A05,DHNC0133,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0133-A05
DHNC0134-A00,DHNC0134,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0134-A00
DHNC0134-A01,DHNC0134,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0134-A01
DHNC0134-A02,DHNC0134,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0134-A02
DHNC0134-A03,DHNC0134,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0134-A03
DHNC0134-A04,DHNC0134,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0134-A04
DHNC0134-A05,DHNC0134,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0134-A05
DHNC0134-A06,DHNC0134,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0134-A06
DHNC0134-A07,DHNC0134,lighting,curtailable,12,0.018,0.9,res_evening_dominant,none,DHNC0134-A07
DHNC0134-A08,DHNC0134,television,curtailable,2,0.095,0.85,res_evening_dominant,none,DHNC0134-A08
DHNC0135-A00,DHNC0135,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0135-A00
DHNC0135-A01,DHNC0135,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0135-A01
DHNC0135-A02,DHNC0135,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0135-A02
DHNC0135-A03,DHNC0135,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0135-A03
DHNC0135-A04,DHNC0135,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0135-A04
DHNC0135-A05,DHNC0135,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,DHNC0135-A05
DHNC0135-A06,DHNC0135,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0135-A06
DHNC0136-A00,DHNC0136,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0136-A00
DHNC0136-A01,DHNC0136,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0136-A01
DHNC0136-A02,DHNC0136,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0136-A02
DHNC0136-A03,DHNC0136,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0136-A03
DHNC0137-A00,DHNC0137,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0137-A00
DHNC0137-A01,DHNC0137,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0137-A01
DHNC0137-A02,DHNC0137,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0137-A02
DHNC0137-A03,DHNC0137,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0137-A03
DHNC0137-A04,DHNC0137,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,DHNC0137-A04
DHNC0137-A05,DHNC0137,lighting,curtailable,12,0.018,0.9,res_evening_dominant,none,DHNC0137-A05
DHNC0137-A06,DHNC0137,television,curtailable,2,0.095,0.85,res_evening_dominant,none,DHNC0137-A06
DHNC0138-A00,DHNC0138,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0138-A00
DHNC0138-A01,DHNC0138,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,DHNC0138-A01
DHNC0138-A02,DHNC0138,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0138-A02
DHNC0138-A03,DHNC0138,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0138-A03
DHNC0138-A04,DHNC0138,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0138-A04
DHNC0138-A05,DHNC0138,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0138-A05
DHNC0138-A06,DHNC0138,split_ac_1_5ton,curtailable,3,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0138-A06
DHNC0138-A07,DHNC0138,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,DHNC0138-A07
DHNC0138-A08,DHNC0138,lighting,curtailable,11,0.018,0.9,res_evening_dominant,none,DHNC0138-A08
DHNC0138-A09,DHNC0138,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0138-A09
DHNC0139-A00,DHNC0139,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0139-A00
DHNC0139-A01,DHNC0139,medical_device_home,critical,1,0.12,0.3,flat_always_on,none,DHNC0139-A01
DHNC0139-A02,DHNC0139,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0139-A02
DHNC0139-A03,DHNC0139,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0139-A03
DHNC0139-A04,DHNC0139,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0139-A04
DHNC0139-A05,DHNC0139,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0139-A05
DHNC0139-A06,DHNC0139,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0139-A06
DHNC0139-A07,DHNC0139,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,DHNC0139-A07
DHNC0139-A08,DHNC0139,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0139-A08
DHNC0140-A00,DHNC0140,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0140-A00
DHNC0140-A01,DHNC0140,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0140-A01
DHNC0140-A02,DHNC0140,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0140-A02
DHNC0140-A03,DHNC0140,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0140-A03
DHNC0140-A04,DHNC0140,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0140-A04
DHNC0140-A05,DHNC0140,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,DHNC0140-A05
DHNC0140-A06,DHNC0140,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0140-A06
DHNC0141-A00,DHNC0141,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,DHNC0141-A00
DHNC0141-A01,DHNC0141,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0141-A01
DHNC0141-A02,DHNC0141,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0141-A02
DHNC0141-A03,DHNC0141,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0141-A03
DHNC0141-A04,DHNC0141,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0141-A04
DHNC0141-A05,DHNC0141,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0141-A05
DHNC0141-A06,DHNC0141,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,DHNC0141-A06
DHNC0141-A07,DHNC0141,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0141-A07
DHNC0141-A08,DHNC0141,lighting,curtailable,13,0.018,0.9,res_evening_dominant,none,DHNC0141-A08
DHNC0141-A09,DHNC0141,television,curtailable,2,0.095,0.85,res_evening_dominant,none,DHNC0141-A09
DHNC0142-A00,DHNC0142,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0142-A00
DHNC0142-A01,DHNC0142,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0142-A01
DHNC0142-A02,DHNC0142,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0142-A02
DHNC0142-A03,DHNC0142,lighting,curtailable,4,0.018,0.9,res_evening_dominant,none,DHNC0142-A03
DHNC0142-A04,DHNC0142,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0142-A04
DHNC0143-A00,DHNC0143,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0143-A00
DHNC0143-A01,DHNC0143,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0143-A01
DHNC0143-A02,DHNC0143,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0143-A02
DHNC0143-A03,DHNC0143,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0143-A03
DHNC0143-A04,DHNC0143,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,DHNC0143-A04
DHNC0143-A05,DHNC0143,lighting,curtailable,7,0.018,0.9,res_evening_dominant,none,DHNC0143-A05
DHNC0144-A00,DHNC0144,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,DHNC0144-A00
DHNC0144-A01,DHNC0144,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0144-A01
DHNC0144-A02,DHNC0144,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0144-A02
DHNC0144-A03,DHNC0144,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,DHNC0144-A03
DHNC0144-A04,DHNC0144,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0144-A04
DHNC0144-A05,DHNC0144,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,DHNC0144-A05
DHNC0144-A06,DHNC0144,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,DHNC0144-A06
DHNC0144-A07,DHNC0144,lighting,curtailable,13,0.018,0.9,res_evening_dominant,none,DHNC0144-A07
DHNC0144-A08,DHNC0144,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0144-A08
DHNC0145-A00,DHNC0145,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,DHNC0145-A00
DHNC0145-A01,DHNC0145,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,DHNC0145-A01
DHNC0145-A02,DHNC0145,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,DHNC0145-A02
DHNC0145-A03,DHNC0145,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,DHNC0145-A03
DHNC0145-A04,DHNC0145,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,DHNC0145-A04
DHNC0145-A05,DHNC0145,television,curtailable,1,0.095,0.85,res_evening_dominant,none,DHNC0145-A05
